,has_domain,has_birth_date,has_photo,can_post_on_wall,can_send_message,has_website,gender,has_short_name,has_first_name,has_last_name,access_to_closed_profile,is_profile_closed,target,has_nickname,has_maiden_name,has_mobile,all_posts_visible,audio_available,has_interests,has_books,has_tv,has_quotes,has_about,has_games,has_movies,has_activities,has_music,can_add_as_friend,can_invite_to_group,subscribers_count,is_blacklisted,has_career,has_military_service,has_hometown,marital_status,has_universities,has_schools,has_relatives,is_verified,is_confirmed,has_status,posts_count,avg_likes,links_ratio,hashtags_ratio,avg_keywords,avg_text_length,attachments_ratio,avg_comments,reposts_ratio,ads_ratio,avg_views,posting_frequency_days,phone_numbers_ratio,avg_text_uniqueness,city,has_occupation,occupation_type_university,occupation_type_work,has_personal_data
0,0,0,0,0,0,0,1,0,0,1,1,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1596,1,2,2,2,8,2,2,2,2,2,2,5.0,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.8,0.0,0.0,0.0,319,1,2,2,1
1,0,0,0,0,0,0,1,0,0,1,1,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1596,1,2,2,2,8,2,2,2,2,2,2,5.0,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.8,0.0,0.0,0.0,319,1,2,2,1
2,0,0,0,0,0,0,1,0,0,1,1,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1596,1,2,2,2,8,2,2,2,2,2,2,5.0,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.8,0.0,0.0,0.0,319,1,2,2,1
3,0,0,0,0,0,0,1,0,0,1,1,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1596,1,2,2,2,8,2,2,2,2,2,2,5.0,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.8,0.0,0.0,0.0,319,1,2,2,1
4,0,0,0,0,0,0,1,0,0,1,1,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1596,1,2,2,2,8,2,2,2,2,2,2,5.0,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.8,0.0,0.0,0.0,319,1,2,2,1
5,0,0,0,0,0,0,1,0,0,1,1,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1596,1,2,2,2,8,2,2,2,2,2,2,5.0,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.8,0.0,0.0,0.0,319,1,2,2,1
6,0,0,0,0,0,0,1,0,0,1,1,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1596,1,2,2,2,8,2,2,2,2,2,2,5.0,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.8,0.0,0.0,0.0,319,1,2,2,1
7,0,0,0,0,0,0,1,0,0,1,1,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1596,1,2,2,2,8,2,2,2,2,2,2,5.0,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.8,0.0,0.0,0.0,319,1,2,2,1
8,0,0,0,0,0,0,1,0,0,1,1,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1596,1,2,2,2,8,2,2,2,2,2,2,5.0,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.8,0.0,0.0,0.0,319,1,2,2,1
9,0,0,0,0,0,0,1,0,0,1,1,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1596,1,2,2,2,8,2,2,2,2,2,2,5.0,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.8,0.0,0.0,0.0,319,1,2,2,1
10,0,0,0,0,0,0,1,0,0,1,1,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1596,1,2,2,2,8,2,2,2,2,2,2,5.0,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.8,0.0,0.0,0.0,319,1,2,2,1
11,0,0,0,0,0,0,1,0,0,1,1,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1596,1,2,2,2,8,2,2,2,2,2,2,5.0,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.8,0.0,0.0,0.0,319,1,2,2,1
12,0,0,0,0,0,0,1,0,0,1,1,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1596,1,2,2,2,8,2,2,2,2,2,2,5.0,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.8,0.0,0.0,0.0,319,1,2,2,1
13,0,0,0,0,0,0,1,0,0,1,1,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1596,1,2,2,2,8,2,2,2,2,2,2,5.0,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.8,0.0,0.0,0.0,319,1,2,2,1
14,0,0,0,0,0,0,1,0,0,1,1,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1596,1,2,2,2,8,2,2,2,2,2,2,5.0,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.8,0.0,0.0,0.0,319,1,2,2,1
15,0,0,0,0,0,0,1,0,0,1,1,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1596,1,2,2,2,8,2,2,2,2,2,2,5.0,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.8,0.0,0.0,0.0,319,1,2,2,1
16,0,0,0,0,0,0,1,0,0,1,1,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1596,1,2,2,2,8,2,2,2,2,2,2,5.0,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.8,0.0,0.0,0.0,319,1,2,2,1
17,0,0,0,0,0,0,1,0,0,1,1,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1596,1,2,2,2,8,2,2,2,2,2,2,5.0,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.8,0.0,0.0,0.0,319,1,2,2,1
18,0,0,0,0,0,0,1,0,0,1,1,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1596,1,2,2,2,8,2,2,2,2,2,2,5.0,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.8,0.0,0.0,0.0,319,1,2,2,1
19,0,0,0,0,0,0,1,0,0,1,1,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1596,1,2,2,2,8,2,2,2,2,2,2,5.0,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.8,0.0,0.0,0.0,319,1,2,2,1
20,0,0,0,0,0,0,1,0,0,1,1,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1596,1,2,2,2,8,2,2,2,2,2,2,5.0,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.8,0.0,0.0,0.0,319,1,2,2,1
21,0,0,0,0,0,0,1,0,0,1,1,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1596,1,2,2,2,8,2,2,2,2,2,2,5.0,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.8,0.0,0.0,0.0,319,1,2,2,1
22,0,0,0,0,0,0,1,0,0,1,1,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1596,1,2,2,2,8,2,2,2,2,2,2,5.0,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.8,0.0,0.0,0.0,319,1,2,2,1
23,0,0,0,0,0,0,1,0,0,1,1,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1596,1,2,2,2,8,2,2,2,2,2,2,5.0,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.8,0.0,0.0,0.0,319,1,2,2,1
24,0,0,0,0,0,0,1,0,0,1,1,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1596,1,2,2,2,8,2,2,2,2,2,2,5.0,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.8,0.0,0.0,0.0,319,1,2,2,1
25,0,0,0,0,0,0,1,0,0,1,1,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1596,1,2,2,2,8,2,2,2,2,2,2,5.0,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.8,0.0,0.0,0.0,319,1,2,2,1
26,0,0,0,0,0,0,1,0,0,1,1,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1596,1,2,2,2,8,2,2,2,2,2,2,5.0,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.8,0.0,0.0,0.0,319,1,2,2,1
27,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,559,0,0,0,0,0,0,0,0,0,0,2,5.0,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.8,0.0,0.0,0.0,319,1,2,2,1
28,0,0,0,0,0,0,1,0,0,1,1,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1596,1,2,2,2,8,2,2,2,2,2,2,5.0,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.8,0.0,0.0,0.0,319,1,2,2,1
29,0,0,0,0,0,0,1,0,0,1,1,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1596,1,2,2,2,8,2,2,2,2,2,2,5.0,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.8,0.0,0.0,0.0,319,1,2,2,1
30,0,0,0,0,0,0,1,0,0,1,1,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1596,1,2,2,2,8,2,2,2,2,2,2,5.0,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.8,0.0,0.0,0.0,319,1,2,2,1
31,0,0,0,0,0,0,1,0,0,1,1,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1596,1,2,2,2,8,2,2,2,2,2,2,5.0,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.8,0.0,0.0,0.0,319,1,2,2,1
32,0,0,0,0,0,0,1,0,0,1,1,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1596,1,2,2,2,8,2,2,2,2,2,2,5.0,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.8,0.0,0.0,0.0,319,1,2,2,1
33,0,0,0,0,0,0,1,0,0,1,1,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1596,1,2,2,2,8,2,2,2,2,2,2,5.0,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.8,0.0,0.0,0.0,319,1,2,2,1
34,0,0,0,0,0,0,1,0,0,1,1,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1596,1,2,2,2,8,2,2,2,2,2,2,5.0,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.8,0.0,0.0,0.0,319,1,2,2,1
35,0,0,0,0,0,0,1,0,0,1,1,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1596,1,2,2,2,8,2,2,2,2,2,2,5.0,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.8,0.0,0.0,0.0,319,1,2,2,1
36,0,0,0,0,0,0,1,0,0,1,1,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1596,1,2,2,2,8,2,2,2,2,2,2,5.0,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.8,0.0,0.0,0.0,319,1,2,2,1
37,0,0,0,0,0,0,1,0,0,1,1,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1596,1,2,2,2,8,2,2,2,2,2,2,5.0,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.8,0.0,0.0,0.0,319,1,2,2,1
38,0,0,0,0,0,0,1,0,0,1,1,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1596,1,2,2,2,8,2,2,2,2,2,2,5.0,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.8,0.0,0.0,0.0,319,1,2,2,1
39,0,0,0,0,0,0,1,0,0,1,1,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1596,1,2,2,2,8,2,2,2,2,2,2,5.0,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.8,0.0,0.0,0.0,319,1,2,2,1
40,0,0,0,0,0,0,1,0,0,1,1,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1596,1,2,2,2,8,2,2,2,2,2,2,5.0,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.8,0.0,0.0,0.0,319,1,2,2,1
41,0,0,0,0,0,0,1,0,0,1,1,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1596,1,2,2,2,8,2,2,2,2,2,2,5.0,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.8,0.0,0.0,0.0,319,1,2,2,1
42,0,0,0,0,0,0,1,0,0,1,1,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1596,1,2,2,2,8,2,2,2,2,2,2,5.0,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.8,0.0,0.0,0.0,319,1,2,2,1
43,0,0,0,0,0,0,1,0,0,1,1,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1596,1,2,2,2,8,2,2,2,2,2,2,5.0,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.8,0.0,0.0,0.0,319,1,2,2,1
44,0,0,0,0,0,0,1,0,0,1,1,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1596,1,2,2,2,8,2,2,2,2,2,2,5.0,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.8,0.0,0.0,0.0,319,1,2,2,1
45,0,0,0,0,0,0,1,0,0,1,1,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1596,1,2,2,2,8,2,2,2,2,2,2,5.0,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.8,0.0,0.0,0.0,319,1,2,2,1
46,0,0,0,0,0,0,1,0,0,1,1,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1596,1,2,2,2,8,2,2,2,2,2,2,5.0,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.8,0.0,0.0,0.0,319,1,2,2,1
47,0,0,0,0,0,0,1,0,0,1,1,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1596,1,2,2,2,8,2,2,2,2,2,2,5.0,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.8,0.0,0.0,0.0,319,1,2,2,1
48,0,0,0,0,0,0,1,0,0,1,1,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1596,1,2,2,2,8,2,2,2,2,2,2,5.0,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.8,0.0,0.0,0.0,319,1,2,2,1
49,0,0,0,0,0,0,1,0,0,1,1,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1596,1,2,2,2,8,2,2,2,2,2,2,5.0,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.8,0.0,0.0,0.0,319,1,2,2,1
50,0,0,0,0,0,0,1,0,0,1,1,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1596,1,2,2,2,8,2,2,2,2,2,2,5.0,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.8,0.0,0.0,0.0,319,1,2,2,1
51,0,0,0,0,0,0,1,0,0,1,1,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1596,1,2,2,2,8,2,2,2,2,2,2,5.0,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.8,0.0,0.0,0.0,319,1,2,2,1
52,0,0,0,0,0,0,1,0,0,1,1,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1596,1,2,2,2,8,2,2,2,2,2,2,5.0,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.8,0.0,0.0,0.0,319,1,2,2,1
53,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,785,0,0,0,0,0,0,0,0,0,0,2,5.0,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.8,0.0,0.0,0.0,319,1,2,2,1
54,0,0,0,0,0,0,1,0,0,1,1,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1596,1,2,2,2,8,2,2,2,2,2,2,5.0,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.8,0.0,0.0,0.0,319,1,2,2,1
55,0,0,0,0,0,0,1,0,0,1,1,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1596,1,2,2,2,8,2,2,2,2,2,2,5.0,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.8,0.0,0.0,0.0,319,1,2,2,1
56,0,0,0,0,0,0,1,0,0,1,1,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1596,1,2,2,2,8,2,2,2,2,2,2,5.0,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.8,0.0,0.0,0.0,319,1,2,2,1
57,0,0,0,0,0,0,1,0,0,1,1,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1596,1,2,2,2,8,2,2,2,2,2,2,5.0,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.8,0.0,0.0,0.0,319,1,2,2,1
58,0,0,0,0,0,0,1,0,0,1,1,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1596,1,2,2,2,8,2,2,2,2,2,2,5.0,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.8,0.0,0.0,0.0,319,1,2,2,1
59,0,0,0,0,0,0,1,0,0,1,1,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1596,1,2,2,2,8,2,2,2,2,2,2,5.0,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.8,0.0,0.0,0.0,319,1,2,2,1
60,0,0,0,0,0,0,1,0,0,1,1,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1596,1,2,2,2,8,2,2,2,2,2,2,5.0,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.8,0.0,0.0,0.0,319,1,2,2,1
61,0,0,0,0,0,0,1,0,0,1,1,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1596,1,2,2,2,8,2,2,2,2,2,2,5.0,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.8,0.0,0.0,0.0,319,1,2,2,1
62,0,0,0,0,0,0,1,0,0,1,1,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1596,1,2,2,2,8,2,2,2,2,2,2,5.0,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.8,0.0,0.0,0.0,319,1,2,2,1
63,0,0,0,0,0,0,1,0,0,1,1,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1596,1,2,2,2,8,2,2,2,2,2,2,5.0,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.8,0.0,0.0,0.0,319,1,2,2,1
64,0,0,0,0,0,0,1,0,0,1,1,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1596,1,2,2,2,8,2,2,2,2,2,2,5.0,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.8,0.0,0.0,0.0,319,1,2,2,1
65,0,0,0,0,0,0,1,0,0,1,1,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1596,1,2,2,2,8,2,2,2,2,2,2,5.0,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.8,0.0,0.0,0.0,319,1,2,2,1
66,0,0,0,0,0,0,1,0,0,1,1,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1596,1,2,2,2,8,2,2,2,2,2,2,5.0,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.8,0.0,0.0,0.0,319,1,2,2,1
67,0,0,0,0,0,0,1,0,0,1,1,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1596,1,2,2,2,8,2,2,2,2,2,2,5.0,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.8,0.0,0.0,0.0,319,1,2,2,1
68,0,0,0,0,0,0,1,0,0,1,1,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1596,1,2,2,2,8,2,2,2,2,2,2,5.0,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.8,0.0,0.0,0.0,319,1,2,2,1
69,0,0,0,0,0,0,1,0,0,1,1,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1596,1,2,2,2,8,2,2,2,2,2,2,5.0,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.8,0.0,0.0,0.0,319,1,2,2,1
70,0,0,0,0,0,0,1,0,0,1,1,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1596,1,2,2,2,8,2,2,2,2,2,2,5.0,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.8,0.0,0.0,0.0,319,1,2,2,1
71,0,0,0,0,0,0,1,0,0,1,1,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1596,1,2,2,2,8,2,2,2,2,2,2,5.0,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.8,0.0,0.0,0.0,319,1,2,2,1
72,0,0,0,0,0,0,1,0,0,1,1,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1596,1,2,2,2,8,2,2,2,2,2,2,5.0,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.8,0.0,0.0,0.0,319,1,2,2,1
73,0,0,0,0,0,0,1,0,0,1,1,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1596,1,2,2,2,8,2,2,2,2,2,2,5.0,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.8,0.0,0.0,0.0,319,1,2,2,1
74,0,0,0,0,0,0,1,0,0,1,1,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1596,1,2,2,2,8,2,2,2,2,2,2,5.0,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.8,0.0,0.0,0.0,319,1,2,2,1
75,0,0,0,0,0,0,1,0,0,1,1,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1596,1,2,2,2,8,2,2,2,2,2,2,5.0,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.8,0.0,0.0,0.0,319,1,2,2,1
76,0,0,0,0,0,0,1,0,0,1,1,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1596,1,2,2,2,8,2,2,2,2,2,2,5.0,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.8,0.0,0.0,0.0,319,1,2,2,1
77,0,0,0,0,0,0,1,0,0,1,1,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1596,1,2,2,2,8,2,2,2,2,2,2,5.0,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.8,0.0,0.0,0.0,319,1,2,2,1
78,0,0,0,0,0,0,1,0,0,1,1,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1596,1,2,2,2,8,2,2,2,2,2,2,5.0,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.8,0.0,0.0,0.0,319,1,2,2,1
79,0,0,0,0,0,0,1,0,0,1,1,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1596,1,2,2,2,8,2,2,2,2,2,2,5.0,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.8,0.0,0.0,0.0,319,1,2,2,1
80,0,0,0,0,0,0,1,0,0,1,1,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1596,1,2,2,2,8,2,2,2,2,2,2,5.0,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.8,0.0,0.0,0.0,319,1,2,2,1
81,0,0,0,0,0,0,1,0,0,1,1,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1596,1,2,2,2,8,2,2,2,2,2,2,5.0,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.8,0.0,0.0,0.0,319,1,2,2,1
82,0,0,0,0,0,0,1,0,0,1,0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1596,1,2,2,2,8,2,2,2,2,2,2,5.0,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.8,0.0,0.0,0.0,319,1,2,2,1
83,0,0,0,0,0,0,1,0,0,1,1,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1596,1,2,2,2,8,2,2,2,2,2,2,5.0,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.8,0.0,0.0,0.0,319,1,2,2,1
84,0,1,0,0,0,0,1,0,0,1,1,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1596,1,2,2,2,8,2,2,2,2,2,2,5.0,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.8,0.0,0.0,0.0,319,1,2,2,1
85,0,0,0,0,0,0,1,0,0,1,1,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1596,1,2,2,2,8,2,2,2,2,2,2,5.0,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.8,0.0,0.0,0.0,319,1,2,2,1
86,0,0,0,0,0,0,1,0,0,1,1,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1596,1,2,2,2,8,2,2,2,2,2,2,5.0,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.8,0.0,0.0,0.0,319,1,2,2,1
87,0,0,0,0,0,0,1,0,0,1,1,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1596,1,2,2,2,8,2,2,2,2,2,2,5.0,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.8,0.0,0.0,0.0,319,1,2,2,1
88,0,0,0,0,0,0,1,0,0,1,1,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1596,1,2,2,2,8,2,2,2,2,2,2,5.0,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.8,0.0,0.0,0.0,319,1,2,2,1
89,0,0,0,0,0,0,1,0,0,1,1,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1596,1,2,2,2,8,2,2,2,2,2,2,5.0,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.8,0.0,0.0,0.0,319,1,2,2,1
